Product_name,rating,review_title,review_discription
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,Works well and leaves quite a shine.,I like that only a little soap does the work.Totally recommend this product. If possible i will buy a bigger bottle.
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,Excellent,One of the best product for car.
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,1.0,Used product,Received an opened used product with around 20 ml less and cap sealed with a silver tape outside.
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,4.0,.,Very good 👍
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,3.0,Costly,"Okay product, you don't see any marks after dry. Surface paint, engine and chrome looks new after wash. But too costly."
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,Ok,Ok
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,Best washing shampoo,Good coverage
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,Excellent product,10 mai sa 10 number
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,The best product,This is the best product I'm using since I bought a car. I recommend to everyone use this. This is very useful. It will clean your car very neatly. Thank you
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,4.0,3M Shampoo is car friendly.,Love it for its ability to be used in a less quantity yet spreading well across a sedan and leaves a soft touch and feel after the foam is washed with RO water. Gentle on my luxury car so happy!
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,4.0,Original product,Best quality
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,good shining after use my bike.,Best Buy i with Really impressed.
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,Good,Good product
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,Nice foam,"Nice quality foam, but for that u need to use pressure washer but good foam canon without it use 1 rupee shampoo"
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,Very Nice Product,Very nice product for bikes and cars.
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,1.0,"Zero use. Misleading title ""High Foam""","It's not making Foam. I tried with different water erasure.I used half of bottle for two time wash my car.So it cost me 200 for one time was PLUS my time (which i think i wasted).Funny part is it cost only 150 rs to wash car in centre renter.So bottom line is, product is not worth for this cost. I feel it's waste of money."
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,Car cleaning product,Very good
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,Good foam and gentle on paint,Cleans gently and perfect product even if the car is very dirty. Lathers into a foam very well. Requires little. Packaging is good. Use a thick soft sponge and hosepipe and lastly a microfibre cloth for drying / waxing for best results.
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,4.0,Simple okay shampoo for car wash,Car wash shampoo and worth for money. Looks good after using it. Protect your hands when continued use.
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,Excellent product,Good product as expected
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,Fabulous Product,This is an awesome product. Got very good results with this shampoo.
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,Great product,"Using this product from last 20 days, it does a great job."
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,Very good,Very good product I buy this and very helpful I Washing my car value for money
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,Good,Useful item
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,Good,Cleaning easily and smoothly. Value for money product.
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,Good,Very effective. Good fragrance. Cleans well.
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,1.0,Maha bakwas sampoo h west of mony,Car washer me to ye 30 ml me kaam v nhi karta kam se kam 100 ml fome cannon me do tab show hoga maha gadiya h. 3 m
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,4.0,Good one,Good one
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,4.0,Great one,Happy with performance
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,4.0,Best,Best NO1
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,Vfm n excellent,Good one. Enough foam n soap base for 10ml per wash.
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,Great product,Value for money
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,Best shampoo for car,"Best shampoo for car I am using it since 7,8year don't think go for it"
3M Car wash Shampoo (250 ml) | High Foam for Deep Cleaning | Remove Tough Dirt | Safe on Paint | pH Neutral,5.0,Great product to wash,Subtle smell.  Good car wash and best ever I used till now.
Motul C2 Chain Lube for All Bikes (150 ml),3.0,Used Product,"Half of bottle is empty, Used product"
Motul C2 Chain Lube for All Bikes (150 ml),4.0,Best,Best
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Nice one.....,Excellent quality for chain lube.....
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Five star for seal and latest manufactured date,Best packaging.seal was not broken. Manufactured date is june 2024. Awesome.Appreciate this seller and amazon.
Motul C2 Chain Lube for All Bikes (150 ml),1.0,Overhyped,I don't like this. Using on ns200 and chain is not as smooth as with gear 90 oil.
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Good product,As expected
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Good,Value for money. Nice smoothness. No vibration. Ease of use ... There is a inbuilt tube for lub
Motul C2 Chain Lube for All Bikes (150 ml),2.0,Pathetic packaging.,product is good. Not at all happy with amazon delivery. Packaging was torn and lube can was damaged.
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Good product,Good product and
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Smooth operation,Good product
Motul C2 Chain Lube for All Bikes (150 ml),5.0,It's always a good product,"Being a biker I always suggest motul chain lube its really good and long lasting if your chain are in fine tension, normally chain lube last about 350 - 500 but motul pull you upto around 650 - 700 but on dry conditions."
Motul C2 Chain Lube for All Bikes (150 ml),1.0,Motul Chain Lube,Product is damaged and empty.
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Good all bike,Chain ⛓️ lubrican
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Good,Best
Motul C2 Chain Lube for All Bikes (150 ml),2.0,Head of spray is broken,Product is good but the broken part makes it difficult to use
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Trusty chain Lube.,"Used it on multiple machines.Including sports machine like Gixxer 250SF, a cruiser type like the classic 350 and even daily commuters like Access and glamour make all of em go  flawlessly smooth.... My go to chain lube for my bikes."
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Go to local stores the give you in just ₹220,Product is good but price is higher then local stores..
Motul C2 Chain Lube for All Bikes (150 ml),4.0,chain lube is good,my cycle chain is so smooth once i started using this lube spray.
Motul C2 Chain Lube for All Bikes (150 ml),3.0,Nice,Product is awesomeBut giving 4 star because to less quantity
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Sp,Sp
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Good,Excellent product
Motul C2 Chain Lube for All Bikes (150 ml),4.0,Less in Quantity,I found lubricant less in quantity for such a price point but the quality is good I appreciate for quality
Motul C2 Chain Lube for All Bikes (150 ml),3.0,Good product,Product is good. But not value for money.
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Awesome product it's already one year passed product so expiry is one year use you get,Nice product but the seller has to give fresh stock as given one was one year older and out of 2 years expiry  now only 1 year expiry period is pending
Motul C2 Chain Lube for All Bikes (150 ml),4.0,Effective and hold the chain,"It smoothens the chain. Quality is very good and up to the mark. The only thing I don't not like is, its smell. But lube is very effective."
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Good,The best chain lube in the market
Motul C2 Chain Lube for All Bikes (150 ml),1.0,Damaged and used,Product I received is damaged and it seemed to be used.
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Good product,Easy to use. Effective
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Good,I am using this chain lube along with chain cleaning spray. Works great.
Motul C2 Chain Lube for All Bikes (150 ml),4.0,Average product,Think before buying.
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Original,Product is good. Does the job. Value for money. But it was not sealed pack.
Motul C2 Chain Lube for All Bikes (150 ml),4.0,Gets the job done,Gets the chain lubed. Serves the purpose.its easy to use ith the long nozzle.
Motul C2 Chain Lube for All Bikes (150 ml),4.0,Not lasts long,"Motul motul motul everybody saying the same brand. Y? De r gud at it., I don't think so.It lasts for a week not more than that. If u except more then SAE90 Gear oil is better.1L oil of 387/- Bosch lasts forever with u. Once u used it on chain atleast 1 month it lasts.** Chain will be in gud condition, O rings will be safe n always chain is in wet. Accumulation of dust, dirt ya that's the disadvantage but wen u clean it will droped every dirt easily. No stickiness."
Motul C2 Chain Lube for All Bikes (150 ml),1.0,"Got used, was half empty","Got used, was half empty"
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Product genuine,It’s a good product for maintain chain life and  It give a smooth ride without any choice . It’s a genuine product.
Motul C2 Chain Lube for All Bikes (150 ml),2.0,Product  quantity very low,I have used only 2 times
Motul C2 Chain Lube for All Bikes (150 ml),4.0,Good,Nice..long lasting
Motul C2 Chain Lube for All Bikes (150 ml),3.0,They didn't give sprey straw,Sprey quality is not good
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Must buy,Very good ₹ long lasting
Motul C2 Chain Lube for All Bikes (150 ml),4.0,Very good product,"Quality is too good. Lube lasts long and performance is great. Easy to use, value for money and chain will run smooth with least noise."
Motul C2 Chain Lube for All Bikes (150 ml),4.0,Good product,Good product 👍🏻
Motul C2 Chain Lube for All Bikes (150 ml),1.0,Rate,Highest rate is given
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Great product,Go for it
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Very good product,"Very good product for chain lube, should last for 500-800kms"
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Good chain lube,Best chain lube for bikes
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Best product,"Quality is very good, longer performance, smoothness is there, easy to use, after applying less noise , value for money"
Motul C2 Chain Lube for All Bikes (150 ml),3.0,150 ml is a joke..,lube only two times and empty..
Motul C2 Chain Lube for All Bikes (150 ml),5.0,good,Good
Motul C2 Chain Lube for All Bikes (150 ml),2.0,Not bad,Heavy cost
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Good,Really liked this product and got good results after using it for couple of months.
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Using for last 8 years,"I m using this motul lube product for last 8 years. It's definitely a great product and it makes my bike chain rotate smooth,I feel easy and comfortable while riding my PULSAR 220F. Highly recommended for Pulsar models"
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Good product,Best chain lube
Motul C2 Chain Lube for All Bikes (150 ml),5.0,A good lube for all modern chains,"It's a good chain lube, leaves a clean layer if applied on a clean chain, there are a few prerequisite to how to use it properly. Use a cleaner before applying this lub to get better results.Apart from that be sure not to spray it elsewhere as it's not quite easy to get rid of it."
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Best for chain,Does the purpose
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Nice,Good
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Good,Good
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Nice quality,Quality is nice
Motul C2 Chain Lube for All Bikes (150 ml),5.0,Sand,Best quality... No1 Product
Motul C2 Chain Lube for All Bikes (150 ml),4.0,Good,Good
Motul C2 Chain Lube for All Bikes (150 ml),4.0,Ok,Good but..
Motul C2 Chain Lube for All Bikes (150 ml),3.0,Received without seal,Product is awesome and my bike's chain has become smooth. The only problem is I received the bottle unsealed hence I have no idea how many times it was used earlier.
